date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,84,13.6,1,0,0,Nan,MK Pandey,1,TA Boult,P Garg,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,85,14.1,1,0,0,Nan,MK Pandey,1,NM Coulter-Nile,P Garg,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,86,14.2,1,0,0,Nan,P Garg,1,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,87,14.3,6,0,0,Nan,MK Pandey,6,NM Coulter-Nile,P Garg,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,88,14.4,4,0,0,Nan,MK Pandey,4,NM Coulter-Nile,P Garg,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,89,14.5,1,0,0,Nan,MK Pandey,1,NM Coulter-Nile,P Garg,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,90,14.6,1,0,0,Nan,P Garg,1,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,5,91,15.1,0,0,0,Nan,P Garg,0,JJ Bumrah,MK Pandey,0,True,caught,P Garg,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,92,15.2,0,0,0,Nan,MK Pandey,0,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,93,15.3,1,0,0,Nan,MK Pandey,1,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,94,15.4,1,0,0,Nan,JO Holder,1,JJ Bumrah,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,94,15.4,1,1,1,Nan,MK Pandey,1,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,94,15.4,1,1,1,Nan,MK Pandey,1,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,95,15.5,2,0,0,Nan,MK Pandey,2,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,96,15.6,4,0,0,Nan,MK Pandey,4,JJ Bumrah,JO Holder,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,6,97,16.1,0,0,0,Nan,JO Holder,0,NM Coulter-Nile,MK Pandey,0,True,caught,JO Holder,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,98,16.2,0,0,0,Nan,Rashid Khan,0,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,99,16.3,4,0,0,Nan,Rashid Khan,4,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,100,16.4,4,0,0,Nan,Rashid Khan,4,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,101,16.5,1,0,0,Nan,Rashid Khan,1,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,102,16.6,1,0,0,Nan,MK Pandey,1,NM Coulter-Nile,Rashid Khan,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,103,17.1,1,0,0,Nan,MK Pandey,1,JJ Bumrah,Rashid Khan,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,7,104,17.2,0,0,0,Nan,Rashid Khan,0,JJ Bumrah,MK Pandey,0,True,caught,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,105,17.3,0,0,0,Nan,WP Saha,0,JJ Bumrah,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,106,17.4,0,0,0,Nan,WP Saha,0,JJ Bumrah,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,107,17.5,1,0,0,Nan,WP Saha,1,JJ Bumrah,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,108,17.6,1,0,0,Nan,MK Pandey,1,JJ Bumrah,WP Saha,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,109,18.1,1,0,0,Nan,MK Pandey,1,NM Coulter-Nile,WP Saha,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,110,18.2,1,0,0,Nan,WP Saha,1,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,111,18.3,1,0,0,Nan,MK Pandey,1,NM Coulter-Nile,WP Saha,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,8,112,18.4,0,0,0,Nan,WP Saha,0,NM Coulter-Nile,MK Pandey,0,True,caught,WP Saha,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,113,18.5,0,0,0,Nan,S Kaul,0,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,114,18.6,0,0,0,Nan,S Kaul,0,NM Coulter-Nile,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,115,19.1,0,0,0,Nan,MK Pandey,0,TA Boult,S Kaul,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,116,19.2,4,0,0,Nan,MK Pandey,4,TA Boult,S Kaul,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,117,19.3,1,0,0,Nan,MK Pandey,1,TA Boult,S Kaul,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,118,19.4,1,0,0,Nan,S Kaul,1,TA Boult,MK Pandey,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,119,19.5,4,0,0,Nan,MK Pandey,4,TA Boult,S Kaul,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"5    2021-10-08
Name: date, dtype: object",1254088,2nd innings,236,0,120,19.6,1,0,0,Nan,MK Pandey,1,TA Boult,S Kaul,0,False,,,Sunrisers Hyderabad,Mumbai Indians
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,1,0.1,0,0,0,Nan,Shubman Gill,0,JD Unadkat,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,2,0.2,2,0,0,Nan,Shubman Gill,2,JD Unadkat,Venkatesh Iyer,2,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,3,0.3,4,0,0,Nan,Shubman Gill,4,JD Unadkat,Venkatesh Iyer,6,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,4,0.4,0,0,0,Nan,Shubman Gill,0,JD Unadkat,Venkatesh Iyer,6,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,5,0.5,1,0,0,Nan,Shubman Gill,1,JD Unadkat,Venkatesh Iyer,7,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,6,0.6,1,0,0,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,8,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,7,1.1,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,8,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,8,1.2,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,8,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,9,1.3,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,8,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,10,1.4,1,0,0,Nan,Venkatesh Iyer,1,CH Morris,Shubman Gill,9,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,11,1.5,0,0,0,Nan,Shubman Gill,0,CH Morris,Venkatesh Iyer,9,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,11,1.5,2,2,2,Nan,Shubman Gill,2,CH Morris,Venkatesh Iyer,11,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,12,1.6,4,0,0,Nan,Venkatesh Iyer,4,CH Morris,Shubman Gill,15,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,13,2.1,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,15,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,14,2.2,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,15,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,15,2.3,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,15,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,16,2.4,1,0,0,Nan,Shubman Gill,1,Chetan Sakariya,Venkatesh Iyer,16,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,17,2.5,0,0,0,Nan,Venkatesh Iyer,0,Chetan Sakariya,Shubman Gill,16,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,18,2.6,1,0,0,Nan,Venkatesh Iyer,1,Chetan Sakariya,Shubman Gill,17,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,19,3.1,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,17,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,20,3.2,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,17,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,21,3.3,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,17,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,21,3.3,1,1,1,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,18,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,22,3.4,1,0,0,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,19,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,23,3.5,1,0,0,Nan,Shubman Gill,1,JD Unadkat,Venkatesh Iyer,20,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,24,3.6,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,20,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,25,4.1,6,0,0,Nan,Shubman Gill,6,Chetan Sakariya,Venkatesh Iyer,26,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,26,4.2,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,26,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,27,4.3,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,26,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,28,4.4,0,0,0,Nan,Shubman Gill,0,Chetan Sakariya,Venkatesh Iyer,26,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,29,4.5,1,0,0,Nan,Shubman Gill,1,Chetan Sakariya,Venkatesh Iyer,27,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,30,4.6,4,0,0,Nan,Venkatesh Iyer,4,Chetan Sakariya,Shubman Gill,31,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,31,5.1,1,0,0,Nan,Shubman Gill,1,CH Morris,Venkatesh Iyer,32,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,32,5.2,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,32,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,33,5.3,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,32,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,34,5.4,1,0,0,Nan,Venkatesh Iyer,1,CH Morris,Shubman Gill,33,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,35,5.5,1,0,0,Nan,Shubman Gill,1,CH Morris,Venkatesh Iyer,34,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,36,5.6,0,0,0,Nan,Venkatesh Iyer,0,CH Morris,Shubman Gill,34,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,37,6.1,1,0,0,Nan,Shubman Gill,1,JD Unadkat,Venkatesh Iyer,35,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,38,6.2,1,0,0,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,36,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,39,6.3,2,0,0,Nan,Shubman Gill,2,JD Unadkat,Venkatesh Iyer,38,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,40,6.4,1,0,0,Nan,Shubman Gill,1,JD Unadkat,Venkatesh Iyer,39,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,41,6.5,4,0,0,Nan,Venkatesh Iyer,4,JD Unadkat,Shubman Gill,43,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,42,6.6,1,0,0,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,44,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,43,7.1,1,0,0,Nan,Venkatesh Iyer,1,Mustafizur Rahman,Shubman Gill,45,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,44,7.2,1,0,0,Nan,Shubman Gill,1,Mustafizur Rahman,Venkatesh Iyer,46,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,45,7.3,1,0,0,Nan,Venkatesh Iyer,1,Mustafizur Rahman,Shubman Gill,47,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,46,7.4,1,0,0,Nan,Shubman Gill,1,Mustafizur Rahman,Venkatesh Iyer,48,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,46,7.4,1,1,1,Nan,Venkatesh Iyer,1,Mustafizur Rahman,Shubman Gill,49,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,47,7.5,0,0,0,Nan,Venkatesh Iyer,0,Mustafizur Rahman,Shubman Gill,49,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,48,7.6,1,0,1,Nan,Venkatesh Iyer,1,Mustafizur Rahman,Shubman Gill,50,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,49,8.1,1,0,0,Nan,Venkatesh Iyer,1,S Dube,Shubman Gill,51,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,50,8.2,1,0,0,Nan,Shubman Gill,1,S Dube,Venkatesh Iyer,52,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,51,8.3,1,0,0,Nan,Venkatesh Iyer,1,S Dube,Shubman Gill,53,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,52,8.4,0,0,0,Nan,Shubman Gill,0,S Dube,Venkatesh Iyer,53,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,53,8.5,1,0,0,Nan,Shubman Gill,1,S Dube,Venkatesh Iyer,54,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,54,8.6,1,0,0,Nan,Venkatesh Iyer,1,S Dube,Shubman Gill,55,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,55,9.1,6,0,0,Nan,Venkatesh Iyer,6,JD Unadkat,Shubman Gill,61,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,56,9.2,1,0,0,Nan,Venkatesh Iyer,1,JD Unadkat,Shubman Gill,62,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,57,9.3,1,0,0,Nan,Shubman Gill,1,JD Unadkat,Venkatesh Iyer,63,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,58,9.4,6,0,0,Nan,Venkatesh Iyer,6,JD Unadkat,Shubman Gill,69,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,59,9.5,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,69,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,60,9.6,0,0,0,Nan,Venkatesh Iyer,0,JD Unadkat,Shubman Gill,69,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,61,10.1,6,0,0,Nan,Shubman Gill,6,R Tewatia,Venkatesh Iyer,75,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,61,10.1,1,1,1,Nan,Shubman Gill,1,R Tewatia,Venkatesh Iyer,76,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,62,10.2,1,0,0,Nan,Shubman Gill,1,R Tewatia,Venkatesh Iyer,77,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,63,10.3,1,0,0,Nan,Venkatesh Iyer,1,R Tewatia,Shubman Gill,78,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,64,10.4,1,0,0,Nan,Shubman Gill,1,R Tewatia,Venkatesh Iyer,79,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,1,65,10.5,0,0,0,Nan,Venkatesh Iyer,0,R Tewatia,Shubman Gill,79,True,bowled,Venkatesh Iyer,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,66,10.6,1,0,0,Nan,N Rana,1,R Tewatia,Shubman Gill,80,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,67,11.1,4,0,0,Nan,N Rana,4,Glenn Phillips,Shubman Gill,84,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,68,11.2,1,0,0,Nan,N Rana,1,Glenn Phillips,Shubman Gill,85,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,69,11.3,1,0,0,Nan,Shubman Gill,1,Glenn Phillips,N Rana,86,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,70,11.4,6,0,0,Nan,N Rana,6,Glenn Phillips,Shubman Gill,92,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,2,71,11.5,0,0,0,Nan,N Rana,0,Glenn Phillips,Shubman Gill,92,True,caught,N Rana,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,71,11.5,1,1,1,Nan,RA Tripathi,1,Glenn Phillips,Shubman Gill,93,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,72,11.6,4,0,0,Nan,RA Tripathi,4,Glenn Phillips,Shubman Gill,97,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,73,12.1,3,0,0,Nan,Shubman Gill,3,Mustafizur Rahman,RA Tripathi,100,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,74,12.2,1,0,0,Nan,RA Tripathi,1,Mustafizur Rahman,Shubman Gill,101,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,75,12.3,4,0,0,Nan,Shubman Gill,4,Mustafizur Rahman,RA Tripathi,105,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,76,12.4,0,0,0,Nan,Shubman Gill,0,Mustafizur Rahman,RA Tripathi,105,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,77,12.5,1,0,0,Nan,Shubman Gill,1,Mustafizur Rahman,RA Tripathi,106,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,78,12.6,0,0,0,Nan,RA Tripathi,0,Mustafizur Rahman,Shubman Gill,106,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,79,13.1,1,0,0,Nan,Shubman Gill,1,S Dube,RA Tripathi,107,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,80,13.2,1,0,0,Nan,RA Tripathi,1,S Dube,Shubman Gill,108,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,81,13.3,1,0,0,Nan,Shubman Gill,1,S Dube,RA Tripathi,109,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,82,13.4,4,0,0,Nan,RA Tripathi,4,S Dube,Shubman Gill,113,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,83,13.5,4,0,0,Nan,RA Tripathi,4,S Dube,Shubman Gill,117,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,84,13.6,2,0,0,Nan,RA Tripathi,2,S Dube,Shubman Gill,119,False,,,Kolkata Knight Riders,Rajasthan Royals
"6    2021-10-07
Name: date, dtype: object",1254106,1st innings,0,0,85,14.1,1,0,0,Nan,Shubman Gill,1,Chetan Sakariya,RA Tripathi,120,False,,,Kolkata Knight Riders,Rajasthan Royals
